mission_time,target_altitude,current_altitude,error,velocity_cmd,proportional,integral,derivative
21.60692000389099,1.5,1.6,-0.10000000000000009,0.14060000000000045,-0.10000000000000009,0.04060000000000036,0.20000000000000018
21.657368183135986,1.5,1.6,-0.10000000000000009,-0.05964999999999973,-0.10000000000000009,0.04035000000000036,0.0
21.70322299003601,1.5,1.6,-0.10000000000000009,-0.05989999999999973,-0.10000000000000009,0.04010000000000036,0.0
21.750277996063232,1.5,1.6,-0.10000000000000009,-0.06014999999999973,-0.10000000000000009,0.03985000000000036,0.0
21.809382915496826,1.5,1.6,-0.10000000000000009,-0.06039999999999973,-0.10000000000000009,0.03960000000000036,0.0
21.857401847839355,1.5,1.6,-0.10000000000000009,-0.06064999999999973,-0.10000000000000009,0.03935000000000036,0.0
21.904826879501343,1.5,1.6,-0.10000000000000009,-0.06089999999999973,-0.10000000000000009,0.03910000000000036,0.0
21.95325493812561,1.5,1.6,-0.10000000000000009,-0.06114999999999973,-0.10000000000000009,0.038850000000000356,0.0
22.01053500175476,1.5,1.61,-0.1100000000000001,-0.2714249999999999,-0.1100000000000001,0.03857500000000035,-0.20000000000000018
22.059995889663696,1.5,1.61,-0.1100000000000001,-0.07169999999999975,-0.1100000000000001,0.03830000000000035,0.0
22.109743118286133,1.5,1.61,-0.1100000000000001,-0.07197499999999976,-0.1100000000000001,0.03802500000000034,0.0
22.156121253967285,1.5,1.61,-0.1100000000000001,-0.07224999999999976,-0.1100000000000001,0.03775000000000034,0.0
22.205283164978027,1.5,1.61,-0.1100000000000001,-0.07252499999999976,-0.1100000000000001,0.037475000000000334,0.0
22.253041982650757,1.5,1.61,-0.1100000000000001,-0.07279999999999975,-0.1100000000000001,0.03720000000000034,0.0
22.303205966949463,1.5,1.61,-0.1100000000000001,-0.07307499999999977,-0.1100000000000001,0.03692500000000033,0.0
22.352328062057495,1.5,1.61,-0.1100000000000001,-0.07334999999999978,-0.1100000000000001,0.03665000000000033,0.0
